Var,Unit,Reg,Item,Macro,Year,Val
NUTR,gprot/cap/d,CHN,GNUT,SSP2,2040,2.6
NUTR,gprot/cap/d,CHN,GNUT,SSP2,2050,2.7
NUTR,gprot/cap/d,CHN,MILL,SSP2,2000,0.2
NUTR,gprot/cap/d,CHN,MILL,SSP2,2010,0.2
NUTR,gprot/cap/d,CHN,MILL,SSP2,2020,0.1
NUTR,gprot/cap/d,CHN,MILL,SSP2,2030,0.1
NUTR,gprot/cap/d,CHN,MILL,SSP2,2040,0.2
NUTR,gprot/cap/d,CHN,MILL,SSP2,2050,0.2
NUTR,gprot/cap/d,CHN,POTA,SSP2,2000,1.4
NUTR,gprot/cap/d,CHN,POTA,SSP2,2010,2
NUTR,gprot/cap/d,CHN,POTA,SSP2,2020,2
NUTR,gprot/cap/d,CHN,POTA,SSP2,2030,1.9
NUTR,gprot/cap/d,CHN,POTA,SSP2,2040,1.9
NUTR,gprot/cap/d,CHN,POTA,SSP2,2050,1.8
NUTR,gprot/cap/d,CHN,RICE,SSP2,2000,14.7
NUTR,gprot/cap/d,CHN,RICE,SSP2,2010,15.3
NUTR,gprot/cap/d,CHN,RICE,SSP2,2020,14.5
NUTR,gprot/cap/d,CHN,RICE,SSP2,2030,14
NUTR,gprot/cap/d,CHN,RICE,SSP2,2040,13.8
NUTR,gprot/cap/d,CHN,RICE,SSP2,2050,13.6
NUTR,gprot/cap/d,CHN,SOYA,SSP2,2000,3.4
NUTR,gprot/cap/d,CHN,SOYA,SSP2,2010,6
NUTR,gprot/cap/d,CHN,SOYA,SSP2,2020,7.9
NUTR,gprot/cap/d,CHN,SOYA,SSP2,2030,9.4
NUTR,gprot/cap/d,CHN,SOYA,SSP2,2040,9.6
NUTR,gprot/cap/d,CHN,SOYA,SSP2,2050,9.9
NUTR,gprot/cap/d,CHN,SRGH,SSP2,2000,0.2
NUTR,gprot/cap/d,CHN,SRGH,SSP2,2010,0.2
NUTR,gprot/cap/d,CHN,SRGH,SSP2,2020,0.2
NUTR,gprot/cap/d,CHN,SRGH,SSP2,2030,0.2
NUTR,gprot/cap/d,CHN,SRGH,SSP2,2040,0.2
NUTR,gprot/cap/d,CHN,SRGH,SSP2,2050,0.2
NUTR,gprot/cap/d,CHN,SWPO,SSP2,2000,1.1
NUTR,gprot/cap/d,CHN,SWPO,SSP2,2010,0.7
NUTR,gprot/cap/d,CHN,SWPO,SSP2,2020,0.7
NUTR,gprot/cap/d,CHN,SWPO,SSP2,2030,0.7
NUTR,gprot/cap/d,CHN,SWPO,SSP2,2040,0.6
NUTR,gprot/cap/d,CHN,SWPO,SSP2,2050,0.6
NUTR,gprot/cap/d,CHN,WHEA,SSP2,2000,20.8
NUTR,gprot/cap/d,CHN,WHEA,SSP2,2010,20.2
NUTR,gprot/cap/d,CHN,WHEA,SSP2,2020,18.8
NUTR,gprot/cap/d,CHN,WHEA,SSP2,2030,18.5
NUTR,gprot/cap/d,CHN,WHEA,SSP2,2040,18.2
NUTR,gprot/cap/d,CHN,WHEA,SSP2,2050,17.9
NUTR,gprot/cap/d,CHN,CASS,SSP2,2000,0
NUTR,gprot/cap/d,CHN,CASS,SSP2,2010,0
NUTR,gprot/cap/d,CHN,CASS,SSP2,2020,0
NUTR,gprot/cap/d,CHN,CASS,SSP2,2030,0
NUTR,gprot/cap/d,CHN,CASS,SSP2,2040,0
NUTR,gprot/cap/d,CHN,CASS,SSP2,2050,0
NUTR,gprot/cap/d,CHN,PLSN,SSP2,2000,0
NUTR,gprot/cap/d,CHN,PLSN,SSP2,2010,0
NUTR,gprot/cap/d,CHN,PLSN,SSP2,2020,0
NUTR,gprot/cap/d,CHN,PLSN,SSP2,2030,0
NUTR,gprot/cap/d,CHN,PLSN,SSP2,2040,0
NUTR,gprot/cap/d,CHN,PLSN,SSP2,2050,0
NUTR,gprot/cap/d,CHN,BEAN,SSP2,2000,0.2
NUTR,gprot/cap/d,CHN,BEAN,SSP2,2010,0.2
NUTR,gprot/cap/d,CHN,BEAN,SSP2,2020,0.1
NUTR,gprot/cap/d,CHN,BEAN,SSP2,2030,0.1
NUTR,gprot/cap/d,CHN,BEAN,SSP2,2040,0.1
NUTR,gprot/cap/d,CHN,BEAN,SSP2,2050,0.1
NUTR,gprot/cap/d,CHN,BEER,SSP2,2000,0.2
NUTR,gprot/cap/d,CHN,BEER,SSP2,2010,0.2
NUTR,gprot/cap/d,CHN,BEER,SSP2,2020,0.3
NUTR,gprot/cap/d,CHN,BEER,SSP2,2030,0.3
NUTR,gprot/cap/d,CHN,BEER,SSP2,2040,0.4
NUTR,gprot/cap/d,CHN,BEER,SSP2,2050,0.4
NUTR,gprot/cap/d,CHN,SUGR_C,SSP2,2000,0
NUTR,gprot/cap/d,CHN,SUGR_C,SSP2,2010,0
NUTR,gprot/cap/d,CHN,SUGR_C,SSP2,2020,0
NUTR,gprot/cap/d,CHN,SUGR_C,SSP2,2030,0
NUTR,gprot/cap/d,CHN,SUGR_C,SSP2,2040,0
NUTR,gprot/cap/d,CHN,SUGR_C,SSP2,2050,0
NUTR,gprot/cap/d,CHN,CEREALS+,SSP2,2000,0.2
NUTR,gprot/cap/d,CHN,CEREALS+,SSP2,2010,0.2
NUTR,gprot/cap/d,CHN,CEREALS+,SSP2,2020,0.2
NUTR,gprot/cap/d,CHN,CEREALS+,SSP2,2030,0.2
NUTR,gprot/cap/d,CHN,CEREALS+,SSP2,2040,0.2
NUTR,gprot/cap/d,CHN,CEREALS+,SSP2,2050,0.2
NUTR,gprot/cap/d,CHN,ROOTS+,SSP2,2000,0
NUTR,gprot/cap/d,CHN,ROOTS+,SSP2,2010,0
NUTR,gprot/cap/d,CHN,ROOTS+,SSP2,2020,0
NUTR,gprot/cap/d,CHN,ROOTS+,SSP2,2030,0
NUTR,gprot/cap/d,CHN,ROOTS+,SSP2,2040,0
NUTR,gprot/cap/d,CHN,ROOTS+,SSP2,2050,0
NUTR,gprot/cap/d,CHN,PULSES+,SSP2,2000,0.6
NUTR,gprot/cap/d,CHN,PULSES+,SSP2,2010,0.5
NUTR,gprot/cap/d,CHN,PULSES+,SSP2,2020,0.4
NUTR,gprot/cap/d,CHN,PULSES+,SSP2,2030,0.4
NUTR,gprot/cap/d,CHN,PULSES+,SSP2,2040,0.4
NUTR,gprot/cap/d,CHN,PULSES+,SSP2,2050,0.4
NUTR,gprot/cap/d,CHN,OILSEEDS+,SSP2,2000,0.1
NUTR,gprot/cap/d,CHN,OILSEEDS+,SSP2,2010,0.2
NUTR,gprot/cap/d,CHN,OILSEEDS+,SSP2,2020,0.2
NUTR,gprot/cap/d,CHN,OILSEEDS+,SSP2,2030,0.2
NUTR,gprot/cap/d,CHN,OILSEEDS+,SSP2,2040,0.2
NUTR,gprot/cap/d,CHN,OILSEEDS+,SSP2,2050,0.3
NUTR,gprot/cap/d,CHN,SUGAR+,SSP2,2000,0
NUTR,gprot/cap/d,CHN,SUGAR+,SSP2,2010,0
NUTR,gprot/cap/d,CHN,SUGAR+,SSP2,2020,0
NUTR,gprot/cap/d,CHN,SUGAR+,SSP2,2030,0
NUTR,gprot/cap/d,CHN,SUGAR+,SSP2,2040,0
NUTR,gprot/cap/d,CHN,SUGAR+,SSP2,2050,0
NUTR,gprot/cap/d,CHN,VEGET+,SSP2,2000,8
NUTR,gprot/cap/d,CHN,VEGET+,SSP2,2010,9.1
NUTR,gprot/cap/d,CHN,VEGET+,SSP2,2020,10.2
NUTR,gprot/cap/d,CHN,VEGET+,SSP2,2030,11.4
NUTR,gprot/cap/d,CHN,VEGET+,SSP2,2040,12
NUTR,gprot/cap/d,CHN,VEGET+,SSP2,2050,12.5
NUTR,gprot/cap/d,CHN,FRUITS+,SSP2,2000,0.5
NUTR,gprot/cap/d,CHN,FRUITS+,SSP2,2010,0.8
NUTR,gprot/cap/d,CHN,FRUITS+,SSP2,2020,1
NUTR,gprot/cap/d,CHN,FRUITS+,SSP2,2030,1.2
NUTR,gprot/cap/d,CHN,FRUITS+,SSP2,2040,1.3
NUTR,gprot/cap/d,CHN,FRUITS+,SSP2,2050,1.4
NUTR,gprot/cap/d,CHN,TNUTS+,SSP2,2000,0.1
NUTR,gprot/cap/d,CHN,TNUTS+,SSP2,2010,0.2
NUTR,gprot/cap/d,CHN,TNUTS+,SSP2,2020,0.2
NUTR,gprot/cap/d,CHN,TNUTS+,SSP2,2030,0.3
NUTR,gprot/cap/d,CHN,TNUTS+,SSP2,2040,0.3
NUTR,gprot/cap/d,CHN,TNUTS+,SSP2,2050,0.3
NUTR,gprot/cap/d,CHN,OTMEAT+,SSP2,2000,0.4
NUTR,gprot/cap/d,CHN,OTMEAT+,SSP2,2010,0.3
NUTR,gprot/cap/d,CHN,OTMEAT+,SSP2,2020,0.3
NUTR,gprot/cap/d,CHN,OTMEAT+,SSP2,2030,0.2
NUTR,gprot/cap/d,CHN,OTMEAT+,SSP2,2040,0.2
NUTR,gprot/cap/d,CHN,OTMEAT+,SSP2,2050,0.2
NUTR,gprot/cap/d,CHN,ANIMOTH+,SSP2,2000,0
NUTR,gprot/cap/d,CHN,ANIMOTH+,SSP2,2010,0
NUTR,gprot/cap/d,CHN,ANIMOTH+,SSP2,2020,0
NUTR,gprot/cap/d,CHN,ANIMOTH+,SSP2,2030,0
NUTR,gprot/cap/d,CHN,ANIMOTH+,SSP2,2040,0
NUTR,gprot/cap/d,CHN,ANIMOTH+,SSP2,2050,0
NUTR,gprot/cap/d,CHN,AQUAFOOD+,SSP2,2000,6
NUTR,gprot/cap/d,CHN,AQUAFOOD+,SSP2,2010,8.2
NUTR,gprot/cap/d,CHN,AQUAFOOD+,SSP2,2020,10.5
NUTR,gprot/cap/d,CHN,AQUAFOOD+,SSP2,2030,12.5
NUTR,gprot/cap/d,CHN,AQUAFOOD+,SSP2,2040,13.8
NUTR,gprot/cap/d,CHN,AQUAFOOD+,SSP2,2050,14.8
NUTR,gprot/cap/d,CHN,OTHER+,SSP2,2000,0.2
NUTR,gprot/cap/d,CHN,OTHER+,SSP2,2010,0.2
NUTR,gprot/cap/d,CHN,OTHER+,SSP2,2020,0.2
NUTR,gprot/cap/d,CHN,OTHER+,SSP2,2030,0.2
NUTR,gprot/cap/d,CHN,OTHER+,SSP2,2040,0.2
NUTR,gprot/cap/d,CHN,OTHER+,SSP2,2050,0.2
NUTR,gprot/cap/d,CHN,ALCOOL+,SSP2,2000,0
NUTR,gprot/cap/d,CHN,ALCOOL+,SSP2,2010,0
NUTR,gprot/cap/d,CHN,ALCOOL+,SSP2,2020,0
NUTR,gprot/cap/d,CHN,ALCOOL+,SSP2,2030,0
NUTR,gprot/cap/d,CHN,ALCOOL+,SSP2,2040,0
NUTR,gprot/cap/d,CHN,ALCOOL+,SSP2,2050,0
NUTR,gprot/cap/d,IND,TOT,SSP2,2000,56.6
NUTR,gprot/cap/d,IND,TOT,SSP2,2010,61.6
NUTR,gprot/cap/d,IND,TOT,SSP2,2020,65.3
NUTR,gprot/cap/d,IND,TOT,SSP2,2030,68.7
NUTR,gprot/cap/d,IND,TOT,SSP2,2040,72.5
NUTR,gprot/cap/d,IND,TOT,SSP2,2050,76.8
NUTR,gprot/cap/d,IND,BVMEAT,SSP2,2000,0.8
NUTR,gprot/cap/d,IND,BVMEAT,SSP2,2010,0.8
NUTR,gprot/cap/d,IND,BVMEAT,SSP2,2020,0.8
NUTR,gprot/cap/d,IND,BVMEAT,SSP2,2030,0.9
NUTR,gprot/cap/d,IND,BVMEAT,SSP2,2040,0.9
NUTR,gprot/cap/d,IND,BVMEAT,SSP2,2050,0.9
NUTR,gprot/cap/d,IND,SGMEAT,SSP2,2000,0.3
NUTR,gprot/cap/d,IND,SGMEAT,SSP2,2010,0.4
NUTR,gprot/cap/d,IND,SGMEAT,SSP2,2020,0.4
NUTR,gprot/cap/d,IND,SGMEAT,SSP2,2030,0.5
NUTR,gprot/cap/d,IND,SGMEAT,SSP2,2040,0.6
NUTR,gprot/cap/d,IND,SGMEAT,SSP2,2050,0.7
NUTR,gprot/cap/d,IND,PGMEAT,SSP2,2000,0.2
NUTR,gprot/cap/d,IND,PGMEAT,SSP2,2010,0.2
NUTR,gprot/cap/d,IND,PGMEAT,SSP2,2020,0.2
NUTR,gprot/cap/d,IND,PGMEAT,SSP2,2030,0.2
NUTR,gprot/cap/d,IND,PGMEAT,SSP2,2040,0.2
NUTR,gprot/cap/d,IND,PGMEAT,SSP2,2050,0.3
NUTR,gprot/cap/d,IND,PTMEAT,SSP2,2000,0.3
NUTR,gprot/cap/d,IND,PTMEAT,SSP2,2010,0.4
NUTR,gprot/cap/d,IND,PTMEAT,SSP2,2020,0.7
NUTR,gprot/cap/d,IND,PTMEAT,SSP2,2030,1
NUTR,gprot/cap/d,IND,PTMEAT,SSP2,2040,1.4
NUTR,gprot/cap/d,IND,PTMEAT,SSP2,2050,1.9
NUTR,gprot/cap/d,IND,ALMILK,SSP2,2000,6.3
NUTR,gprot/cap/d,IND,ALMILK,SSP2,2010,7.1
NUTR,gprot/cap/d,IND,ALMILK,SSP2,2020,8.3
NUTR,gprot/cap/d,IND,ALMILK,SSP2,2030,9.3
NUTR,gprot/cap/d,IND,ALMILK,SSP2,2040,10.3
NUTR,gprot/cap/d,IND,ALMILK,SSP2,2050,11.1
NUTR,gprot/cap/d,IND,PTEGGS,SSP2,2000,0.5
NUTR,gprot/cap/d,IND,PTEGGS,SSP2,2010,0.6
NUTR,gprot/cap/d,IND,PTEGGS,SSP2,2020,0.8
NUTR,gprot/cap/d,IND,PTEGGS,SSP2,2030,1.1
NUTR,gprot/cap/d,IND,PTEGGS,SSP2,2040,1.5
NUTR,gprot/cap/d,IND,PTEGGS,SSP2,2050,2.4
NUTR,gprot/cap/d,IND,BARL,SSP2,2000,0.2
NUTR,gprot/cap/d,IND,BARL,SSP2,2010,0.2
NUTR,gprot/cap/d,IND,BARL,SSP2,2020,0.2
NUTR,gprot/cap/d,IND,BARL,SSP2,2030,0.2
NUTR,gprot/cap/d,IND,BARL,SSP2,2040,0.2
NUTR,gprot/cap/d,IND,BARL,SSP2,2050,0.2
NUTR,gprot/cap/d,IND,CORN,SSP2,2000,1.3
NUTR,gprot/cap/d,IND,CORN,SSP2,2010,1.3
NUTR,gprot/cap/d,IND,CORN,SSP2,2020,1.2
NUTR,gprot/cap/d,IND,CORN,SSP2,2030,1.2
NUTR,gprot/cap/d,IND,CORN,SSP2,2040,1.2
NUTR,gprot/cap/d,IND,CORN,SSP2,2050,1.2
NUTR,gprot/cap/d,IND,GNUT,SSP2,2000,0.2
NUTR,gprot/cap/d,IND,GNUT,SSP2,2010,0.3
NUTR,gprot/cap/d,IND,GNUT,SSP2,2020,0.3
NUTR,gprot/cap/d,IND,GNUT,SSP2,2030,0.4
NUTR,gprot/cap/d,IND,GNUT,SSP2,2040,0.4
NUTR,gprot/cap/d,IND,GNUT,SSP2,2050,0.4
NUTR,gprot/cap/d,IND,MILL,SSP2,2000,2.1
NUTR,gprot/cap/d,IND,MILL,SSP2,2010,2.1
NUTR,gprot/cap/d,IND,MILL,SSP2,2020,2.1
NUTR,gprot/cap/d,IND,MILL,SSP2,2030,2
NUTR,gprot/cap/d,IND,MILL,SSP2,2040,2
NUTR,gprot/cap/d,IND,MILL,SSP2,2050,2
NUTR,gprot/cap/d,IND,POTA,SSP2,2000,0.7
NUTR,gprot/cap/d,IND,POTA,SSP2,2010,1.1
NUTR,gprot/cap/d,IND,POTA,SSP2,2020,1.2
NUTR,gprot/cap/d,IND,POTA,SSP2,2030,1.4
NUTR,gprot/cap/d,IND,POTA,SSP2,2040,1.5
NUTR,gprot/cap/d,IND,POTA,SSP2,2050,1.6
NUTR,gprot/cap/d,IND,RICE,SSP2,2000,13.5
NUTR,gprot/cap/d,IND,RICE,SSP2,2010,13.3
NUTR,gprot/cap/d,IND,RICE,SSP2,2020,13.1
NUTR,gprot/cap/d,IND,RICE,SSP2,2030,13
NUTR,gprot/cap/d,IND,RICE,SSP2,2040,12.7
NUTR,gprot/cap/d,IND,RICE,SSP2,2050,12.6
NUTR,gprot/cap/d,IND,SOYA,SSP2,2000,0
NUTR,gprot/cap/d,IND,SOYA,SSP2,2010,0.1
NUTR,gprot/cap/d,IND,SOYA,SSP2,2020,0.1
NUTR,gprot/cap/d,IND,SOYA,SSP2,2030,0.1
NUTR,gprot/cap/d,IND,SOYA,SSP2,2040,0.1
NUTR,gprot/cap/d,IND,SOYA,SSP2,2050,0.1
NUTR,gprot/cap/d,IND,SRGH,SSP2,2000,1.7
NUTR,gprot/cap/d,IND,SRGH,SSP2,2010,1.7
NUTR,gprot/cap/d,IND,SRGH,SSP2,2020,1.6
NUTR,gprot/cap/d,IND,SRGH,SSP2,2030,1.6
NUTR,gprot/cap/d,IND,SRGH,SSP2,2040,1.5
NUTR,gprot/cap/d,IND,SRGH,SSP2,2050,1.5
NUTR,gprot/cap/d,IND,SWPO,SSP2,2000,0
NUTR,gprot/cap/d,IND,SWPO,SSP2,2010,0
NUTR,gprot/cap/d,IND,SWPO,SSP2,2020,0
NUTR,gprot/cap/d,IND,SWPO,SSP2,2030,0
NUTR,gprot/cap/d,IND,SWPO,SSP2,2040,0
NUTR,gprot/cap/d,IND,SWPO,SSP2,2050,0
NUTR,gprot/cap/d,IND,WHEA,SSP2,2000,15.8
NUTR,gprot/cap/d,IND,WHEA,SSP2,2010,15.5
NUTR,gprot/cap/d,IND,WHEA,SSP2,2020,15.2
NUTR,gprot/cap/d,IND,WHEA,SSP2,2030,15
NUTR,gprot/cap/d,IND,WHEA,SSP2,2040,14.9
NUTR,gprot/cap/d,IND,WHEA,SSP2,2050,14.7
NUTR,gprot/cap/d,IND,CASS,SSP2,2000,0.1
NUTR,gprot/cap/d,IND,CASS,SSP2,2010,0.1
NUTR,gprot/cap/d,IND,CASS,SSP2,2020,0.1
NUTR,gprot/cap/d,IND,CASS,SSP2,2030,0.1
NUTR,gprot/cap/d,IND,CASS,SSP2,2040,0.1
NUTR,gprot/cap/d,IND,CASS,SSP2,2050,0.1
NUTR,gprot/cap/d,IND,PLSN,SSP2,2000,3
NUTR,gprot/cap/d,IND,PLSN,SSP2,2010,3.6
NUTR,gprot/cap/d,IND,PLSN,SSP2,2020,3.9
NUTR,gprot/cap/d,IND,PLSN,SSP2,2030,3.7
NUTR,gprot/cap/d,IND,PLSN,SSP2,2040,3.6
NUTR,gprot/cap/d,IND,PLSN,SSP2,2050,3.5
NUTR,gprot/cap/d,IND,BEAN,SSP2,2000,1.5
NUTR,gprot/cap/d,IND,BEAN,SSP2,2010,2.2
NUTR,gprot/cap/d,IND,BEAN,SSP2,2020,2.2
NUTR,gprot/cap/d,IND,BEAN,SSP2,2030,2.1
NUTR,gprot/cap/d,IND,BEAN,SSP2,2040,2.1
NUTR,gprot/cap/d,IND,BEAN,SSP2,2050,2
NUTR,gprot/cap/d,IND,BEER,SSP2,2000,0
NUTR,gprot/cap/d,IND,BEER,SSP2,2010,0
NUTR,gprot/cap/d,IND,BEER,SSP2,2020,0
NUTR,gprot/cap/d,IND,BEER,SSP2,2030,0
NUTR,gprot/cap/d,IND,BEER,SSP2,2040,0
NUTR,gprot/cap/d,IND,BEER,SSP2,2050,0
NUTR,gprot/cap/d,IND,SUGR_C,SSP2,2000,0.1
NUTR,gprot/cap/d,IND,SUGR_C,SSP2,2010,0.2
NUTR,gprot/cap/d,IND,SUGR_C,SSP2,2020,0.2
NUTR,gprot/cap/d,IND,SUGR_C,SSP2,2030,0.2
NUTR,gprot/cap/d,IND,SUGR_C,SSP2,2040,0.2
NUTR,gprot/cap/d,IND,SUGR_C,SSP2,2050,0.2
NUTR,gprot/cap/d,IND,CEREALS+,SSP2,2000,0
NUTR,gprot/cap/d,IND,CEREALS+,SSP2,2010,0
NUTR,gprot/cap/d,IND,CEREALS+,SSP2,2020,0
NUTR,gprot/cap/d,IND,CEREALS+,SSP2,2030,0
NUTR,gprot/cap/d,IND,CEREALS+,SSP2,2040,0
NUTR,gprot/cap/d,IND,CEREALS+,SSP2,2050,0
NUTR,gprot/cap/d,IND,ROOTS+,SSP2,2000,0
NUTR,gprot/cap/d,IND,ROOTS+,SSP2,2010,0
NUTR,gprot/cap/d,IND,ROOTS+,SSP2,2020,0
NUTR,gprot/cap/d,IND,ROOTS+,SSP2,2030,0
NUTR,gprot/cap/d,IND,ROOTS+,SSP2,2040,0
NUTR,gprot/cap/d,IND,ROOTS+,SSP2,2050,0
NUTR,gprot/cap/d,IND,PULSES+,SSP2,2000,2.1
NUTR,gprot/cap/d,IND,PULSES+,SSP2,2010,2.8
NUTR,gprot/cap/d,IND,PULSES+,SSP2,2020,2.9
NUTR,gprot/cap/d,IND,PULSES+,SSP2,2030,2.8
NUTR,gprot/cap/d,IND,PULSES+,SSP2,2040,2.7
NUTR,gprot/cap/d,IND,PULSES+,SSP2,2050,2.6
NUTR,gprot/cap/d,IND,OILSEEDS+,SSP2,2000,0.4
NUTR,gprot/cap/d,IND,OILSEEDS+,SSP2,2010,0.5
NUTR,gprot/cap/d,IND,OILSEEDS+,SSP2,2020,0.6
NUTR,gprot/cap/d,IND,OILSEEDS+,SSP2,2030,0.7
NUTR,gprot/cap/d,IND,OILSEEDS+,SSP2,2040,0.8
NUTR,gprot/cap/d,IND,OILSEEDS+,SSP2,2050,0.8
NUTR,gprot/cap/d,IND,SUGAR+,SSP2,2000,0
NUTR,gprot/cap/d,IND,SUGAR+,SSP2,2010,0
NUTR,gprot/cap/d,IND,SUGAR+,SSP2,2020,0
NUTR,gprot/cap/d,IND,SUGAR+,SSP2,2030,0
NUTR,gprot/cap/d,IND,SUGAR+,SSP2,2040,0
NUTR,gprot/cap/d,IND,SUGAR+,SSP2,2050,0
NUTR,gprot/cap/d,IND,VEGET+,SSP2,2000,2.1
NUTR,gprot/cap/d,IND,VEGET+,SSP2,2010,2.1
NUTR,gprot/cap/d,IND,VEGET+,SSP2,2020,2.2
NUTR,gprot/cap/d,IND,VEGET+,SSP2,2030,2.2
NUTR,gprot/cap/d,IND,VEGET+,SSP2,2040,2.3
NUTR,gprot/cap/d,IND,VEGET+,SSP2,2050,2.4
NUTR,gprot/cap/d,IND,FRUITS+,SSP2,2000,0.5
NUTR,gprot/cap/d,IND,FRUITS+,SSP2,2010,0.5
NUTR,gprot/cap/d,IND,FRUITS+,SSP2,2020,0.5
NUTR,gprot/cap/d,IND,FRUITS+,SSP2,2030,0.5
NUTR,gprot/cap/d,IND,FRUITS+,SSP2,2040,0.5
NUTR,gprot/cap/d,IND,FRUITS+,SSP2,2050,0.6
NUTR,gprot/cap/d,IND,TNUTS+,SSP2,2000,0.1
NUTR,gprot/cap/d,IND,TNUTS+,SSP2,2010,0.1
NUTR,gprot/cap/d,IND,TNUTS+,SSP2,2020,0.1
NUTR,gprot/cap/d,IND,TNUTS+,SSP2,2030,0.1
NUTR,gprot/cap/d,IND,TNUTS+,SSP2,2040,0.1
NUTR,gprot/cap/d,IND,TNUTS+,SSP2,2050,0.1
NUTR,gprot/cap/d,IND,OTMEAT+,SSP2,2000,0.1
NUTR,gprot/cap/d,IND,OTMEAT+,SSP2,2010,0.1
NUTR,gprot/cap/d,IND,OTMEAT+,SSP2,2020,0.1
NUTR,gprot/cap/d,IND,OTMEAT+,SSP2,2030,0.1
NUTR,gprot/cap/d,IND,OTMEAT+,SSP2,2040,0.1
NUTR,gprot/cap/d,IND,OTMEAT+,SSP2,2050,0.1
NUTR,gprot/cap/d,IND,AQUAFOOD+,SSP2,2000,1.2
NUTR,gprot/cap/d,IND,AQUAFOOD+,SSP2,2010,3
NUTR,gprot/cap/d,IND,AQUAFOOD+,SSP2,2020,4.9
NUTR,gprot/cap/d,IND,AQUAFOOD+,SSP2,2030,7
NUTR,gprot/cap/d,IND,AQUAFOOD+,SSP2,2040,9.2
NUTR,gprot/cap/d,IND,AQUAFOOD+,SSP2,2050,11.5
NUTR,gprot/cap/d,IND,OTHER+,SSP2,2000,0.7
NUTR,gprot/cap/d,IND,OTHER+,SSP2,2010,0.7
NUTR,gprot/cap/d,IND,OTHER+,SSP2,2020,0.7
NUTR,gprot/cap/d,IND,OTHER+,SSP2,2030,0.7
NUTR,gprot/cap/d,IND,OTHER+,SSP2,2040,0.7
NUTR,gprot/cap/d,IND,OTHER+,SSP2,2050,0.7
NUTR,gprot/cap/d,WLD,TOT,SSP2,2000,74.5
NUTR,gprot/cap/d,WLD,TOT,SSP2,2010,79
NUTR,gprot/cap/d,WLD,TOT,SSP2,2020,83.8
NUTR,gprot/cap/d,WLD,TOT,SSP2,2030,88.8
NUTR,gprot/cap/d,WLD,TOT,SSP2,2040,92.7
NUTR,gprot/cap/d,WLD,TOT,SSP2,2050,96.2
NUTR,gprot/cap/d,WLD,BVMEAT,SSP2,2000,3.9
NUTR,gprot/cap/d,WLD,BVMEAT,SSP2,2010,3.9
NUTR,gprot/cap/d,WLD,BVMEAT,SSP2,2020,4.1
NUTR,gprot/cap/d,WLD,BVMEAT,SSP2,2030,4.3
NUTR,gprot/cap/d,WLD,BVMEAT,SSP2,2040,4.5
NUTR,gprot/cap/d,WLD,BVMEAT,SSP2,2050,4.7
NUTR,gprot/cap/d,WLD,SGMEAT,SSP2,2000,0.7
NUTR,gprot/cap/d,WLD,SGMEAT,SSP2,2010,0.8
NUTR,gprot/cap/d,WLD,SGMEAT,SSP2,2020,0.9
NUTR,gprot/cap/d,WLD,SGMEAT,SSP2,2030,1
NUTR,gprot/cap/d,WLD,SGMEAT,SSP2,2040,1.1
NUTR,gprot/cap/d,WLD,SGMEAT,SSP2,2050,1.3
NUTR,gprot/cap/d,WLD,PGMEAT,SSP2,2000,4.4
NUTR,gprot/cap/d,WLD,PGMEAT,SSP2,2010,4.4
NUTR,gprot/cap/d,WLD,PGMEAT,SSP2,2020,4.7
NUTR,gprot/cap/d,WLD,PGMEAT,SSP2,2030,4.8
NUTR,gprot/cap/d,WLD,PGMEAT,SSP2,2040,4.8
NUTR,gprot/cap/d,WLD,PGMEAT,SSP2,2050,4.7
NUTR,gprot/cap/d,WLD,PTMEAT,SSP2,2000,4.1
NUTR,gprot/cap/d,WLD,PTMEAT,SSP2,2010,4.9
NUTR,gprot/cap/d,WLD,PTMEAT,SSP2,2020,5.8
NUTR,gprot/cap/d,WLD,PTMEAT,SSP2,2030,6.7
NUTR,gprot/cap/d,WLD,PTMEAT,SSP2,2040,7.4
NUTR,gprot/cap/d,WLD,PTMEAT,SSP2,2050,8.2
NUTR,gprot/cap/d,WLD,ALMILK,SSP2,2000,7.1
NUTR,gprot/cap/d,WLD,ALMILK,SSP2,2010,7.6
NUTR,gprot/cap/d,WLD,ALMILK,SSP2,2020,8.4
NUTR,gprot/cap/d,WLD,ALMILK,SSP2,2030,9.2
NUTR,gprot/cap/d,WLD,ALMILK,SSP2,2040,9.8
NUTR,gprot/cap/d,WLD,ALMILK,SSP2,2050,10.3
NUTR,gprot/cap/d,WLD,PTEGGS,SSP2,2000,2.4
NUTR,gprot/cap/d,WLD,PTEGGS,SSP2,2010,2.6
NUTR,gprot/cap/d,WLD,PTEGGS,SSP2,2020,2.8
NUTR,gprot/cap/d,WLD,PTEGGS,SSP2,2030,3
NUTR,gprot/cap/d,WLD,PTEGGS,SSP2,2040,3.2
NUTR,gprot/cap/d,WLD,PTEGGS,SSP2,2050,3.4
NUTR,gprot/cap/d,WLD,BARL,SSP2,2000,0.2
NUTR,gprot/cap/d,WLD,BARL,SSP2,2010,0.2
NUTR,gprot/cap/d,WLD,BARL,SSP2,2020,0.2
NUTR,gprot/cap/d,WLD,BARL,SSP2,2030,0.3
NUTR,gprot/cap/d,WLD,BARL,SSP2,2040,0.3
NUTR,gprot/cap/d,WLD,BARL,SSP2,2050,0.3
